confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel
0.666667,  14,  21,1330,"Make_statement(X0,X3,T3)<-Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Engage_in_diplomatic_cooperation(X1,X2,T1)&Mobilize_or_increase_armed_forces(X2,X3,T2)",Make_statement
0.497872,   2,   4,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&inv_Return,_release_person(s)(X2,X1,T2)",Make_statement
0.442371,  23,  52,1330,"Make_statement(X0,X3,T3)<-Make_statement(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&Make_statement(X2,X3,T2)",Make_statement
0.335227,   1,   3,1330,"Make_statement(X0,X1,T3)<-Make_an_appeal_or_request(X0,X1,T0)&Make_an_appeal_or_request(X1,X0,T1)&inv_Reject(X0,X1,T2)",Make_statement
0.333333,  40, 120,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Use_conventional_military_force(X1,X2,T1)&inv_Use_conventional_military_force(X2,X1,T2)",Make_statement
0.327933,  81, 247,1330,"Make_statement(X0,X2,T3)<-Make_optimistic_comment(X0,X1,T0)&inv_Make_optimistic_comment(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X2,T2)",Make_statement
0.284672,   2,   7,1330,"Make_statement(X0,X2,T3)<-Make_an_appeal_or_request(X0,X1,T0)&Engage_in_negotiation(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.281533,   9,  32,1330,"Make_statement(X0,X1,T1)<-inv_Protest_violently,_riot(X0,X1,T0)",Make_statement
0.272962,   9,  33,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Consult(X1,X2,T1)&Make_statement(X2,X1,T2)",Make_statement
0.258151, 103, 399,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",Make_statement
0.253319, 115, 454,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Host_a_visit(X1,X2,T1)&Make_a_visit(X2,X1,T2)",Make_statement
0.248936,   2,   8,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Make_a_visit(X1,X0,T1)&Make_statement(X0,X1,T2)",Make_statement
0.232333,  79, 340,1330,"Make_statement(X0,X2,T3)<-inv_Consult(X0,X1,T0)&inv_Consult(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.230517,   6,  26,1330,"Make_statement(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Make_statement(X2,X1,T2)",Make_statement
0.212762,  80, 376,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",Make_statement
0.204989, 123, 600,1330,"Make_statement(X0,X3,T3)<-Make_statement(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Make_an_appeal_or_request(X2,X3,T2)",Make_statement
0.200085,   8,  40,1330,"Make_statement(X0,X1,T3)<-Meet_at_a_'third'_location(X0,X1,T0)&inv_Consult(X1,X2,T1)&Discuss_by_telephone(X2,X1,T2)",Make_statement
0.199773,   6,  30,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)&Criticize_or_denounce(X2,X1,T2)",Make_statement
0.181115,   2,  11,1330,"Make_statement(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&Engage_in_symbolic_act(X1,X2,T1)&inv_fight_with_small_arms_and_light_weapons(X2,X3,T2)",Make_statement
0.179456,  28, 156,1330,"Make_statement(X0,X1,T1)<-inv_Sign_formal_agreement(X0,X1,T0)",Make_statement
0.159702,  19, 119,1330,"Make_statement(X0,X2,T3)<-Express_intent_to_cooperate(X0,X1,T0)&Consult(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.153342,   2,  13,1330,"Make_statement(X0,X1,T3)<-Consult(X0,X1,T0)&Express_intent_to_cooperate(X1,X0,T1)&inv_Sign_formal_agreement(X0,X1,T2)",Make_statement
0.150114,   9,  60,1330,"Make_statement(X0,X1,T3)<-inv_Host_a_visit(X0,X1,T0)&inv_Engage_in_diplomatic_cooperation(X1,X2,T1)&inv_Praise_or_endorse(X2,X1,T2)",Make_statement
0.130242,  56, 430,1330,"Make_statement(X0,X1,T1)<-Make_a_visit(X0,X1,T0)",Make_statement
0.124653,  42, 337,1330,"Make_statement(X0,X3,T3)<-Consult(X0,X1,T0)&inv_Meet_at_a_'third'_location(X1,X2,T1)&Meet_at_a_'third'_location(X2,X3,T2)",Make_statement
0.482678,  14,  29,1330,"Make_statement(X0,X2,T3)<-inv_Consult(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.270653,  82, 303,1330,"Make_statement(X0,X3,T3)<-Demand(X0,X1,T0)&inv_Demand(X1,X2,T1)&Make_statement(X2,X3,T2)",Make_statement
0.251064,   1,   4,1330,"Make_statement(X0,X1,T1)<-Demonstrate_military_or_police_power(X0,X1,T0)",Make_statement
0.230668,   3,  13,1330,"Make_statement(X0,X2,T3)<-inv_Sign_formal_agreement(X0,X1,T0)&Praise_or_endorse(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.199319,   2,  10,1330,"Make_statement(X0,X2,T3)<-Make_statement(X0,X1,T0)&inv_Discuss_by_telephone(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.153589,  47, 306,1330,"Make_statement(X0,X2,T3)<-inv_Praise_or_endorse(X0,X1,T0)&Praise_or_endorse(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.152003,  31, 204,1330,"Make_statement(X0,X2,T2)<-Make_an_appeal_or_request(X0,X1,T0)&Demand(X1,X2,T1)",Make_statement
0.149787,   3,  20,1330,"Make_statement(X0,X1,T1)<-Impose_administrative_sanctions(X0,X1,T0)",Make_statement
0.145263,  26, 179,1330,"Make_statement(X0,X1,T1)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)",Make_statement
0.141971,  69, 486,1330,"Make_statement(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Make_statement(X2,X3,T2)",Make_statement
0.140197,  30, 214,1330,"Make_statement(X0,X2,T3)<-Make_a_visit(X0,X1,T0)&Host_a_visit(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X2,T2)",Make_statement
0.137970, 218,1580,1330,"Make_statement(X0,X3,T3)<-Make_statement(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_statement(X2,X3,T2)",Make_statement
0.132831,  72, 542,1330,"Make_statement(X0,X1,T1)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)",Make_statement
0.129612,   7,  54,1330,"Make_statement(X0,X3,T3)<-Provide_humanitarian_aid(X0,X1,T0)&inv_Demand(X1,X2,T1)&Make_statement(X2,X3,T2)",Make_statement
0.122361,  52, 425,1330,"Make_statement(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",Make_statement
0.497872,   2,   4,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&inv_Accuse(X2,X1,T2)",Make_statement
0.423107,  55, 130,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Threaten(X1,X2,T1)&Threaten(X2,X1,T2)",Make_statement
0.335227,   1,   3,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X0,T1)&Make_statement(X0,X1,T2)",Make_statement
0.333018,   6,  18,1330,"Make_statement(X0,X1,T1)<-Confiscate_property(X0,X1,T0)",Make_statement
0.307995,   4,  13,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Engage_in_negotiation(X1,X2,T1)&Make_statement(X2,X1,T2)",Make_statement
0.250000,   7,  28,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Use_unconventional_violence(X1,X2,T1)&inv_Use_unconventional_violence(X2,X1,T2)",Make_statement
0.224239,  61, 272,1330,"Make_statement(X0,X2,T3)<-Make_a_visit(X0,X1,T0)&Host_a_visit(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.206362,  97, 470,1330,"Make_statement(X0,X3,T3)<-Make_statement(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&inv_Arrest,_detain,_or_charge_with_legal_action(X2,X3,T2)",Make_statement
0.201623, 124, 615,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_statement(X2,X1,T2)",Make_statement
0.200680,   1,   5,1330,"Make_statement(X0,X2,T3)<-inv_Criticize_or_denounce(X0,X1,T0)&Threaten(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.196412,  11,  56,1330,"Make_statement(X0,X1,T1)<-Discuss_by_telephone(X0,X1,T0)",Make_statement
0.176353,   3,  17,1330,"Make_statement(X0,X2,T3)<-Make_statement(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X2,T2)",Make_statement
0.149174,  10,  67,1330,"Make_statement(X0,X2,T3)<-inv_Consult(X0,X1,T0)&Engage_in_negotiation(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X2,T2)",Make_statement
0.128301,  24, 187,1330,"Make_statement(X0,X1,T1)<-Express_intent_to_cooperate(X0,X1,T0)",Make_statement
0.122093,   5,  41,1330,"Make_statement(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&Meet_at_a_'third'_location(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X1,T2)",Make_statement
0.121259,   4,  33,1330,"Make_statement(X0,X2,T2)<-Praise_or_endorse(X0,X1,T0)&Use_conventional_military_force(X1,X2,T1)",Make_statement
0.117641,  36, 306,1330,"Make_statement(X0,X3,T3)<-inv_Criticize_or_denounce(X0,X1,T0)&Criticize_or_denounce(X1,X2,T1)&Make_statement(X2,X3,T2)",Make_statement
0.113332,  28, 247,1330,"Make_statement(X0,X3,T3)<-Praise_or_endorse(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)&inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X2,X3,T2)",Make_statement
0.106164,  19, 179,1330,"Make_statement(X0,X1,T1)<-inv_Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)",Make_statement
0.105287,   4,  38,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Consult(X1,X2,T1)&Make_statement(X2,X1,T2)",Make_statement
0.105169,   6,  57,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X1,T2)",Make_statement
0.104839,   2,  19,1330,"Make_statement(X0,X2,T3)<-Make_statement(X0,X1,T0)&Make_statement(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.100043,   4,  40,1330,"Make_statement(X0,X2,T2)<-Make_statement(X0,X1,T0)&inv_Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)",Make_statement
1.000000,   2,   2,1330,"Make_statement(X0,X3,T3)<-inv_Engage_in_negotiation(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&inv_Mobilize_or_increase_armed_forces(X2,X3,T2)",Make_statement
0.916746,  33,  36,1330,"Make_statement(X0,X2,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X0,T1)&Appeal_for_diplomatic_cooperation_(such_as_policy_support)(X0,X2,T2)",Make_statement
0.500000,   3,   6,1330,"Make_statement(X0,X2,T2)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Appeal_for_change_in_leadership(X1,X2,T1)",Make_statement
0.284672,   2,   7,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Make_a_visit(X0,X1,T2)",Make_statement
0.281534,  29, 103,1330,"Make_statement(X0,X1,T3)<-Demand(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",Make_statement
0.270094,  84, 311,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Sign_formal_agreement(X1,X2,T1)&inv_Sign_formal_agreement(X2,X1,T2)",Make_statement
0.251064,   1,   4,1330,"Make_statement(X0,X2,T3)<-inv_Deny_responsibility(X0,X1,T0)&inv_Accuse(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.234959,  78, 332,1330,"Make_statement(X0,X2,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.231583,  66, 285,1330,"Make_statement(X0,X3,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&Make_optimistic_comment(X2,X3,T2)",Make_statement
0.213507,  19,  89,1330,"Make_statement(X0,X1,T3)<-Reject_proposal_to_meet,_discuss,_or_negotiate(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Consult(X2,X1,T2)",Make_statement
0.211790,  61, 288,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Engage_in_negotiation(X1,X2,T1)&Engage_in_negotiation(X2,X1,T2)",Make_statement
0.176353,   3,  17,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Engage_in_negotiation(X1,X2,T1)&Make_statement(X2,X1,T2)",Make_statement
0.167614,   1,   6,1330,"Make_statement(X0,X1,T1)<-Appeal_for_release_of_persons_or_property(X0,X1,T0)",Make_statement
0.166726,   8,  48,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&inv_Express_intent_to_cooperate(X2,X1,T2)",Make_statement
0.160402,  34, 212,1330,"Make_statement(X0,X3,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&inv_Express_intent_to_cooperate(X2,X3,T2)",Make_statement
0.156246,  40, 256,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Express_intent_to_cooperate(X1,X2,T1)&Express_intent_to_cooperate(X2,X1,T2)",Make_statement
0.143552,   1,   7,1330,"Make_statement(X0,X2,T3)<-inv_Criticize_or_denounce(X0,X1,T0)&inv_Make_optimistic_comment(X1,X0,T1)&Make_statement(X0,X2,T2)",Make_statement
0.140181, 105, 749,1330,"Make_statement(X0,X3,T3)<-inv_Consult(X0,X1,T0)&inv_Consult(X1,X2,T1)&Make_statement(X2,X3,T2)",Make_statement
0.132804,   2,  15,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Accuse(X1,X0,T1)&Make_statement(X0,X1,T2)",Make_statement
0.132804,   2,  15,1330,"Make_statement(X0,X2,T2)<-inv_Meet_at_a_'third'_location(X0,X1,T0)&Demand(X1,X2,T1)",Make_statement
0.117234,   2,  17,1330,"Make_statement(X0,X1,T3)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Engage_in_diplomatic_cooperation(X1,X2,T1)&Engage_in_diplomatic_cooperation(X2,X1,T2)",Make_statement
0.100511,   1,  10,1330,"Make_statement(X0,X1,T1)<-inv_Provide_economic_aid(X0,X1,T0)",Make_statement
0.332386,   2,   6,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Make_optimistic_comment(X1,X2,T1)&Praise_or_endorse(X2,X1,T2)",Make_statement
0.799320,   4,   5,1330,"Make_statement(X0,X1,T3)<-Engage_in_diplomatic_cooperation(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X0,T1)&Engage_in_diplomatic_cooperation(X0,X1,T2)",Make_statement
0.318111,   7,  22,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&inv_Make_statement(X2,X1,T2)",Make_statement
0.295279,  13,  44,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&Express_intent_to_meet_or_negotiate(X2,X1,T2)",Make_statement
0.249924,  14,  56,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&fight_with_small_arms_and_light_weapons(X1,X2,T1)&inv_fight_with_small_arms_and_light_weapons(X2,X1,T2)",Make_statement
0.248936,   2,   8,1330,"Make_statement(X0,X2,T3)<-inv_Make_statement(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Make_an_appeal_or_request(X0,X2,T2)",Make_statement
0.222327,   4,  18,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&Accuse(X0,X1,T2)",Make_statement
0.221172,   2,   9,1330,"Make_statement(X0,X1,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Demand(X2,X1,T2)",Make_statement
0.216347, 119, 550,1330,"Make_statement(X0,X3,T3)<-Make_statement(X0,X1,T0)&Host_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X3,T2)",Make_statement
0.175361,  47, 268,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X2,T1)&inv_Express_intent_to_cooperate(X2,X1,T2)",Make_statement
0.167945,  22, 131,1330,"Make_statement(X0,X2,T3)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X2,T2)",Make_statement
0.143552,   1,   7,1330,"Make_statement(X0,X1,T3)<-Make_statement(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&inv_Provide_humanitarian_aid(X2,X1,T2)",Make_statement
0.142741,   3,  21,1330,"Make_statement(X0,X1,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Engage_in_negotiation(X1,X2,T1)&Meet_at_a_'third'_location(X2,X1,T2)",Make_statement
0.138836,  10,  72,1330,"Make_statement(X0,X1,T1)<-Meet_at_a_'third'_location(X0,X1,T0)",Make_statement
0.117295,  21, 179,1330,"Make_statement(X0,X3,T3)<-Make_an_appeal_or_request(X0,X1,T0)&inv_Demand(X1,X2,T1)&Make_statement(X2,X3,T2)",Make_statement
0.111111,  22, 198,1330,"Make_statement(X0,X3,T3)<-inv_Host_a_visit(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)&Sign_formal_agreement(X2,X3,T2)",Make_statement
0.105970,   9,  85,1330,"Make_statement(X0,X2,T2)<-Demand_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&Consult(X1,X2,T1)",Make_statement
0.102154,   5,  49,1330,"Make_statement(X0,X2,T3)<-inv_Consult(X0,X1,T0)&inv_Engage_in_negotiation(X1,X0,T1)&inv_Engage_in_negotiation(X0,X2,T2)",Make_statement
0.108188,  82, 758,1330,"Make_statement(X0,X3,T3)<-inv_Make_statement(X0,X1,T0)&Make_statement(X1,X2,T1)&Make_statement(X2,X3,T2)",Make_statement
0.106567,  26, 244,1330,"Make_statement(X0,X2,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&Make_a_visit(X0,X2,T2)",Make_statement
1.000000,   3,   3,1036,"Consult(X0,X2,T3)<-Make_pessimistic_comment(X0,X1,T0)&inv_Criticize_or_denounce(X1,X0,T1)&inv_Meet_at_a_'third'_location(X0,X2,T2)",Consult
1.000000,   2,   2,1036,"Consult(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&Consult(X1,X0,T1)&Make_an_appeal_or_request(X0,X1,T2)",Consult
