confidence_score,rule_supp_count,body_supp_count,head_supp_count,rule,head_rel
0.034483,  11, 319,1330,"Make_statement(X0,X2,T2)<-Make_statement(X0,X1,T0)&inv_Accuse(X1,X2,T1)",Make_statement
0.032104,   7, 218,1330,"Make_statement(X0,X2,T3)<-Host_a_visit(X0,X1,T0)&Make_a_visit(X1,X0,T1)&Criticize_or_denounce(X0,X2,T2)",Make_statement
0.030783,   4, 130,1330,"Make_statement(X0,X3,T3)<-Praise_or_endorse(X0,X1,T0)&inv_Consult(X1,X2,T1)&Make_an_appeal_or_request(X2,X3,T2)",Make_statement
0.030562,   7, 229,1330,"Make_statement(X0,X2,T2)<-Praise_or_endorse(X0,X1,T0)&Sign_formal_agreement(X1,X2,T1)",Make_statement
0.029207,   4, 137,1330,"Make_statement(X0,X2,T2)<-Make_an_appeal_or_request(X0,X1,T0)&Make_a_visit(X1,X2,T1)",Make_statement
0.028574,  15, 525,1330,"Make_statement(X0,X2,T2)<-Make_statement(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)",Make_statement
0.028333,   7, 247,1330,"Make_statement(X0,X2,T2)<-Make_statement(X0,X1,T0)&Make_optimistic_comment(X1,X2,T1)",Make_statement
0.027693,   8, 289,1330,"Make_statement(X0,X1,T3)<-Consult(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&Host_a_visit(X2,X1,T2)",Make_statement
0.025009,   8, 320,1330,"Make_statement(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Criticize_or_denounce(X1,X2,T1)",Make_statement
0.023366,   1,  43,1330,"Make_statement(X0,X2,T2)<-Investigate(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Make_statement
0.023310,  12, 515,1330,"Make_statement(X0,X1,T1)<-inv_Make_an_appeal_or_request(X0,X1,T0)",Make_statement
0.023021,   7, 304,1330,"Make_statement(X0,X2,T2)<-Host_a_visit(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)",Make_statement
0.022611,  18, 796,1330,"Make_statement(X0,X2,T2)<-inv_Host_a_visit(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)",Make_statement
0.021341,   8, 375,1330,"Make_statement(X0,X1,T1)<-inv_Arrest,_detain,_or_charge_with_legal_action(X0,X1,T0)",Make_statement
0.020842,   8, 384,1330,"Make_statement(X0,X2,T2)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Praise_or_endorse(X1,X2,T1)",Make_statement
0.019334,   3, 155,1330,"Make_statement(X0,X2,T2)<-Mobilize_or_increase_police_power(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Make_statement
0.018526,   4, 216,1330,"Make_statement(X0,X1,T1)<-inv_Use_unconventional_violence(X0,X1,T0)",Make_statement
0.015842,   5, 316,1330,"Make_statement(X0,X2,T2)<-inv_Consult(X0,X1,T0)&Host_a_visit(X1,X2,T1)",Make_statement
0.015564,  21,1349,1330,"Make_statement(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&Make_statement(X1,X2,T1)",Make_statement
0.013685,   3, 219,1330,"Make_statement(X0,X1,T1)<-inv_Accuse(X0,X1,T0)",Make_statement
0.012937,   2, 154,1330,"Make_statement(X0,X2,T2)<-inv_Use_conventional_military_force(X0,X1,T0)&inv_Use_unconventional_violence(X1,X2,T1)",Make_statement
0.010678,  16,1499,1330,"Make_statement(X0,X2,T2)<-Make_statement(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Make_statement
0.009906,  14,1413,1330,"Make_statement(X0,X3,T3)<-Host_a_visit(X0,X1,T0)&Make_a_visit(X1,X2,T1)&Host_a_visit(X2,X3,T2)",Make_statement
0.008443,   1, 119,1330,"Make_statement(X0,X3,T3)<-Make_statement(X0,X1,T0)&Arrest,_detain,_or_charge_with_legal_action(X1,X2,T1)&Criticize_or_denounce(X2,X3,T2)",Make_statement
0.008217,   4, 487,1330,"Make_statement(X0,X1,T3)<-Praise_or_endorse(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_statement(X2,X1,T2)",Make_statement
0.007669,   1, 131,1330,"Make_statement(X0,X3,T3)<-Provide_humanitarian_aid(X0,X1,T0)&Accuse(X1,X2,T1)&inv_Make_statement(X2,X3,T2)",Make_statement
0.007166,   2, 278,1330,"Make_statement(X0,X2,T2)<-Accuse(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Make_statement
0.006037,   2, 330,1330,"Make_statement(X0,X2,T2)<-inv_Make_an_appeal_or_request(X0,X1,T0)&inv_Make_statement(X1,X2,T1)",Make_statement
0.004248,   2, 469,1330,"Make_statement(X0,X2,T2)<-inv_Make_statement(X0,X1,T0)&inv_Consult(X1,X2,T1)",Make_statement
0.835227,   5,   6,1036,"Consult(X0,X2,T3)<-Make_optimistic_comment(X0,X1,T0)&Praise_or_endorse(X1,X0,T1)&inv_Consult(X0,X2,T2)",Consult
0.533201,  32,  60,1036,"Consult(X0,X1,T3)<-Express_intent_to_cooperate(X0,X1,T0)&Express_intent_to_cooperate(X1,X0,T1)&Consult(X0,X1,T2)",Consult
0.472327,  34,  72,1036,"Consult(X0,X1,T1)<-inv_Meet_at_a_'third'_location(X0,X1,T0)",Consult
0.472327,  34,  72,1036,"Consult(X0,X1,T1)<-Meet_at_a_'third'_location(X0,X1,T0)",Consult
0.428398,  24,  56,1036,"Consult(X0,X1,T1)<-inv_Discuss_by_telephone(X0,X1,T0)",Consult
0.428398,  24,  56,1036,"Consult(X0,X1,T1)<-Discuss_by_telephone(X0,X1,T0)",Consult
0.394997,  32,  81,1036,"Consult(X0,X2,T3)<-Provide_economic_aid(X0,X1,T0)&inv_Provide_economic_aid(X1,X0,T1)&Express_intent_to_cooperate(X0,X2,T2)",Consult
0.384741,  20,  52,1036,"Consult(X0,X2,T3)<-Consult(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X0,T1)&Consult(X0,X2,T2)",Consult
0.357757,  39, 109,1036,"Consult(X0,X2,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Consult(X1,X0,T1)&inv_Consult(X0,X2,T2)",Consult
0.328486,  45, 137,1036,"Consult(X0,X2,T3)<-Engage_in_negotiation(X0,X1,T0)&Consult(X1,X0,T1)&inv_Consult(X0,X2,T2)",Consult
0.288686,  56, 194,1036,"Consult(X0,X1,T1)<-inv_Engage_in_negotiation(X0,X1,T0)",Consult
0.288686,  56, 194,1036,"Consult(X0,X1,T1)<-Engage_in_negotiation(X0,X1,T0)",Consult
0.285226,  81, 284,1036,"Consult(X0,X2,T3)<-inv_Praise_or_endorse(X0,X1,T0)&Praise_or_endorse(X1,X0,T1)&inv_Consult(X0,X2,T2)",Consult
0.267347,  50, 187,1036,"Consult(X0,X1,T1)<-inv_Express_intent_to_cooperate(X0,X1,T0)",Consult
0.267347,  50, 187,1036,"Consult(X0,X1,T1)<-Express_intent_to_cooperate(X0,X1,T0)",Consult
0.267290, 143, 535,1036,"Consult(X0,X1,T1)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)",Consult
0.266218, 238, 894,1036,"Consult(X0,X1,T1)<-Consult(X0,X1,T0)",Consult
0.266186, 144, 541,1036,"Consult(X0,X1,T1)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)",Consult
0.264585, 118, 446,1036,"Consult(X0,X2,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X0,T1)&Consult(X0,X2,T2)",Consult
0.252294, 220, 872,1036,"Consult(X0,X1,T1)<-inv_Consult(X0,X1,T0)",Consult
0.249969,  68, 272,1036,"Consult(X0,X2,T3)<-inv_Consult(X0,X1,T0)&inv_Consult(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X2,T2)",Consult
0.231081,  64, 277,1036,"Consult(X0,X1,T3)<-inv_Express_intent_to_cooperate(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Consult(X2,X1,T2)",Consult
0.214112,   3,  14,1036,"Consult(X0,X2,T3)<-Reject(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X0,T1)&Consult(X0,X2,T2)",Consult
0.200036,  19,  95,1036,"Consult(X0,X1,T3)<-Consult(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)&Consult(X2,X1,T2)",Consult
0.199773,   6,  30,1036,"Consult(X0,X1,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&inv_Express_intent_to_cooperate(X0,X1,T2)",Consult
0.199773,   6,  30,1036,"Consult(X0,X1,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)&Consult(X2,X1,T2)",Consult
0.181420,  84, 463,1036,"Consult(X0,X1,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",Consult
0.165326,  21, 127,1036,"Consult(X0,X1,T3)<-inv_Consult(X0,X1,T0)&inv_Discuss_by_telephone(X1,X2,T1)&inv_Discuss_by_telephone(X2,X1,T2)",Consult
0.164565,  26, 158,1036,"Consult(X0,X1,T1)<-Engage_in_diplomatic_cooperation(X0,X1,T0)",Consult
0.162218,  12,  74,1036,"Consult(X0,X1,T1)<-Make_optimistic_comment(X0,X1,T0)",Consult
0.162218,  12,  74,1036,"Consult(X0,X1,T1)<-inv_Make_optimistic_comment(X0,X1,T0)",Consult
0.161041, 100, 621,1036,"Consult(X0,X3,T3)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Consult(X1,X2,T1)&inv_Express_intent_to_meet_or_negotiate(X2,X3,T2)",Consult
0.161039,  19, 118,1036,"Consult(X0,X2,T3)<-inv_Consult(X0,X1,T0)&inv_Consult(X1,X0,T1)&Meet_at_a_'third'_location(X0,X2,T2)",Consult
0.160400,  47, 293,1036,"Consult(X0,X1,T3)<-Sign_formal_agreement(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",Consult
0.157706,   3,  19,1036,"Consult(X0,X2,T3)<-inv_Praise_or_endorse(X0,X1,T0)&Consult(X1,X0,T1)&inv_Express_intent_to_meet_or_negotiate(X0,X2,T2)",Consult
0.149048,  38, 255,1036,"Consult(X0,X2,T3)<-Engage_in_negotiation(X0,X1,T0)&Engage_in_negotiation(X1,X0,T1)&Express_intent_to_meet_or_negotiate(X0,X2,T2)",Consult
0.147247,  43, 292,1036,"Consult(X0,X1,T3)<-inv_Consult(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)&Express_intent_to_meet_or_negotiate(X2,X1,T2)",Consult
0.145854,  49, 336,1036,"Consult(X0,X3,T3)<-inv_Consult(X0,X1,T0)&Consult(X1,X2,T1)&inv_Meet_at_a_'third'_location(X2,X3,T2)",Consult
0.143552,   1,   7,1036,"Consult(X0,X2,T3)<-inv_Make_an_appeal_or_request(X0,X1,T0)&Reject(X1,X0,T1)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X2,T2)",Consult
0.140981,  53, 376,1036,"Consult(X0,X1,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",Consult
0.139650,  25, 179,1036,"Consult(X0,X1,T1)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)",Consult
0.113966,  13, 114,1036,"Consult(X0,X3,T3)<-inv_Consult(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&Express_intent_to_meet_or_negotiate(X2,X3,T2)",Consult
0.111595,  24, 215,1036,"Consult(X0,X2,T3)<-Make_statement(X0,X1,T0)&inv_Make_statement(X1,X0,T1)&inv_Consult(X0,X2,T2)",Consult
0.110971,   3,  27,1036,"Consult(X0,X2,T3)<-Host_a_visit(X0,X1,T0)&Consult(X1,X0,T1)&Make_a_visit(X0,X2,T2)",Consult
0.109714,  26, 237,1036,"Consult(X0,X2,T2)<-inv_Make_a_visit(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X2,T1)",Consult
0.103724,  50, 482,1036,"Consult(X0,X1,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&inv_Consult(X0,X1,T2)",Consult
0.102620,   4,  39,1036,"Consult(X0,X1,T1)<-inv_Make_pessimistic_comment(X0,X1,T0)",Consult
0.087798,  18, 205,1036,"Consult(X0,X2,T2)<-inv_Engage_in_negotiation(X0,X1,T0)&Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X1,X2,T1)",Consult
0.086189,  98,1137,1036,"Consult(X0,X2,T2)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Express_intent_to_meet_or_negotiate(X1,X2,T1)",Consult
0.083688,   1,  12,1036,"Consult(X0,X1,T3)<-Consult(X0,X1,T0)&Criticize_or_denounce(X1,X2,T1)&Criticize_or_denounce(X2,X1,T2)",Consult
0.079356,  25, 315,1036,"Consult(X0,X2,T2)<-inv_Make_a_visit(X0,X1,T0)&Praise_or_endorse(X1,X2,T1)",Consult
0.073171,  33, 451,1036,"Consult(X0,X1,T3)<-Consult(X0,X1,T0)&Consult(X1,X0,T1)&Consult(X0,X1,T2)",Consult
0.070101,  30, 428,1036,"Consult(X0,X1,T3)<-inv_Consult(X0,X1,T0)&inv_Consult(X1,X0,T1)&inv_Consult(X0,X1,T2)",Consult
0.068550,  80,1167,1036,"Consult(X0,X2,T2)<-inv_Express_intent_to_meet_or_negotiate(X0,X1,T0)&Express_intent_to_meet_or_negotiate(X1,X2,T1)",Consult
0.066087,  30, 454,1036,"Consult(X0,X2,T2)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&inv_Consult(X1,X2,T1)",Consult
0.063219,  22, 348,1036,"Consult(X0,X1,T3)<-inv_Make_statement(X0,X1,T0)&inv_Make_statement(X1,X2,T1)&Make_statement(X2,X1,T2)",Consult
0.062951,  27, 429,1036,"Consult(X0,X1,T1)<-inv_Host_a_visit(X0,X1,T0)",Consult
0.062661,  27, 431,1036,"Consult(X0,X1,T1)<-Make_a_visit(X0,X1,T0)",Consult
0.061180,  26, 425,1036,"Consult(X0,X1,T1)<-Host_a_visit(X0,X1,T0)",Consult
0.059720,   4,  67,1036,"Consult(X0,X1,T3)<-inv_Halt_negotiations(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",Consult
0.059118,   1,  17,1036,"Consult(X0,X3,T3)<-Make_pessimistic_comment(X0,X1,T0)&inv_Criticize_or_denounce(X1,X2,T1)&Praise_or_endorse(X2,X3,T2)",Consult
0.055503,   6, 108,1036,"Consult(X0,X3,T3)<-inv_Make_a_visit(X0,X1,T0)&inv_Make_an_appeal_or_request(X1,X2,T1)&Make_statement(X2,X3,T2)",Consult
0.054462,  14, 257,1036,"Consult(X0,X3,T3)<-Make_a_visit(X0,X1,T0)&Consult(X1,X2,T1)&inv_Meet_at_a_'third'_location(X2,X3,T2)",Consult
0.054141,  19, 351,1036,"Consult(X0,X2,T2)<-inv_Consult(X0,X1,T0)&inv_Express_intent_to_cooperate(X1,X2,T1)",Consult
0.052169,  18, 345,1036,"Consult(X0,X3,T3)<-Express_intent_to_meet_or_negotiate(X0,X1,T0)&inv_Host_a_visit(X1,X2,T1)&Consult(X2,X3,T2)",Consult
0.051036,  54,1058,1036,"Consult(X0,X1,T1)<-inv_Make_statement(X0,X1,T0)",Consult
0.049848,  68,1364,1036,"Consult(X0,X2,T2)<-Consult(X0,X1,T0)&inv_Consult(X1,X2,T1)",Consult
0.048071,  50,1040,1036,"Consult(X0,X1,T1)<-Make_statement(X0,X1,T0)",Consult
0.047662,   9, 189,1036,"Consult(X0,X2,T2)<-inv_Express_intent_to_cooperate(X0,X1,T0)&Make_an_appeal_or_request(X1,X2,T1)",Consult
0.046674,   9, 193,1036,"Consult(X0,X2,T2)<-Express_intent_to_engage_in_diplomatic_cooperation_(such_as_policy_support)(X0,X1,T0)&Criticize_or_denounce(X1,X2,T1)",Consult
0.046432,  17, 366,1036,"Consult(X0,X1,T3)<-inv_Host_a_visit(X0,X1,T0)&Consult(X1,X2,T1)&Consult(X2,X1,T2)",Consult
0.045681,  20, 438,1036,"Consult(X0,X2,T2)<-inv_Praise_or_endorse(X0,X1,T0)&Make_statement(X1,X2,T1)",Consult
0.044221,  26, 588,1036,"Consult(X0,X2,T2)<-Make_a_visit(X0,X1,T0)&Make_statement(X1,X2,T1)",Consult
0.041556,  30, 722,1036,"Consult(X0,X1,T3)<-inv_Host_a_visit(X0,X1,T0)&inv_Make_a_visit(X1,X2,T1)&inv_Host_a_visit(X2,X1,T2)",Consult
